a,b,c
-2.3615418006045953e6,-986712.7624417412,-1.1011472139544217e7
-6.697176080262578e6,8.884259150506075e6,-460226.4523951467
1.7841217313507611e6,-3.818632440577949e6,-2.4299926599560305e6
5.484499672224347e6,1.9075995708785856e6,-5.22156068171055e6
-2.0714332441819145e6,-1.3618677411931327e6,3.1273486817573733e6
434617.69292372756,9.21507705342956e6,5.108490967909915e6
-4.325925090106966e6,-1.0814272159619348e6,-1.7643749421763613e6
-2.9176260726975366e6,1.2657141595477182e7,-3.3337291925754687e6
2.546846379992147e6,-1.138764142722494e7,8.265421753726515e6
5.723168028833195e6,4.744169344479081e6,3.7547593507624306e6
806026.8596451123,-7.36140172875643e6,1.7251468606442513e6
-1.7864269299563642e6,2.09455991338493e6,-974720.4918160524
4.275169800726547e6,6.403718764861788e6,-4.426665623879754e6
-1.931780410443903e6,-3.4099834423696655e6,2.329159601168519e6
-1.0936010198886605e7,9.957681005959326e6,3.9821798659019307e6
-2.5750632091804487e6,-645736.665032488,-540671.1650355788
-8.52007275364254e6,-5.433100113647749e6,-1.7936089440923848e6
-210592.01719050482,-3.2006397007824937e6,8.40977081880404e6
1.7246067221369697e6,-3.8760485234390926e6,-3.758967033938268e6
-5.058098697670777e6,934059.256805143,-5.238511185066893e6
-4.1465969476853004e6,4.786970179460349e6,-6.028205194796752e6
1.921790534990184e6,4.335887732900682e6,-5.969164927164648e6
1.702373122284599e6,2.791355627281912e6,3.691764943035576e6
5.206738026040497e6,523684.6443585138,699489.8081470524
-8.238799309661947e6,-1.3372878130799227e6,862940.2157641642
1.116984511462533e7,-2.289437781207057e6,-729796.6501288301
2.4552775552102034e6,781159.773206585,-1.1233028910322606e6
6.374043903160133e6,-4.241029098977796e6,-5.650255137478988e6
2.6250125434088176e6,6.112617342713669e6,-4.949530312707187e6
-2.2412237016680166e6,1.5296526492807472e6,-1.1035422469559804e7
5.594959866639519e6,2.7118714518307024e6,-335147.9826735098
-3.1194068088186244e6,6.644978217930676e6,-778064.9324627758
1.0570749071583748e6,5.467143784859652e6,1.3231846061045516e7
-7.813733131030121e6,-2.9289585823384547e6,-3.816435430335616e6
5.767501241359249e6,562666.0070333966,2.0267333657585983e6
6.840456803375059e6,8.547037506647358e6,4.717453626325655e6
4.114426729966606e6,-2.369392174936361e6,1.3614412914863583e6
3.634891678666221e6,1.415651365491179e6,1.7341635321922228e6
-1.0152247989163456e7,3.2486794196526413e6,-4.782758561133798e6
1.4323373005382486e6,3.084992692001188e6,3.482008596442466e6
1.8031300923788657e6,6.313954220761394e6,-1.285167883907599e6
2.941271935102532e6,3.261416214252403e6,-1.4864738487392876e6
-2.881562314154103e6,-9.879899412133576e6,928417.1643491043
2.949860772381311e6,-183521.56728044918,2.50611370125852e6
3.8006453240130837e6,-4.1290582606043722e6,3.470693163133291e6
1.250051946839957e6,-1.7147364155435816e6,4.479534692419713e6
862042.6526871622,-5.405235259468118e6,1.8223138291977022e6
-3.4144639336108267e6,5.405546971663729e6,-4.7146785991580235e6
-8.407337947642114e6,2.2382713408831544e6,3.557613662078443e6
2.0188291229857432e6,-166435.24172267047,4.295403592494661e6
-3.151776085137831e6,-9.055414695863558e6,-3.9812238825986856e6
-1.326543482570722e6,-8.115703128933902e6,4.1929907677420066e6
868097.992012931,-540624.4364608194,-1.039643140982424e7
4.542645753967225e6,-5.833302863541599e6,-3.371143141145465e6
-2.0017900797786417e6,1.0659541909646653e7,-5.158479335650649e6
-4.772830772637482e6,2.9328081295262347e6,5.195030631193058e6
1.0703392908171585e7,297304.39731905813,-8.276198956581897e6
6.021843608607354e6,3.3691296001750883e6,-1.8569435467312315e6
-3.4269875010061217e6,1.7841499202386816e6,8.761792193878923e6
7.7338127702164035e6,4.43978067882858e6,183933.58106321713
4.551287836818328e6,6.865315751714751e6,-1.592033480359655e6
2.131386485814726e6,-1.5056692829430313e6,-2.7810273644825006e6
3.8758182785597816e6,-3.3755247007330046e6,1.3084689427953484e6
-1.2986686190685332e6,-3.1545186569731855e6,-442684.5236104003
3.594767621756547e6,3.3243754001418757e6,-4.0612893382646693e6
-1.393345669158654e6,-3.503799736874533e6,711192.1841699977
-1.6180261751245758e6,4.675159835560749e6,-2.9600164116804604e6
2.578159082315662e6,-3.250799602312862e6,-1.1878440001291314e6
-2.6507940315998816e6,4.25040550676357e6,2.2278013239180082e6
-5.558653994398192e6,3.8513196341248285e6,-4.813529723484057e6
-9.905080510372281e6,-2.827311356639956e6,-7.016774618565304e6
9.08486514825143e6,-6.878190382990232e6,-223091.2837061681
-1.443899707402164e6,-2.8462518504596846e6,702218.6763462095
4.107339388851866e6,-55358.886202959366,-8.678653407003457e6
-1.549967775816451e6,-1.320997632566768e6,6.64210067374644e6
-2.3132795136583177e6,-7.003313161685513e6,-1.4441998281125554e6
-1.0712730247123213e6,-5.63437549084448e6,-4.989132177255167e6
735968.85439711,4.192897696883875e6,2.6564976679006424e6
-2.4426801461512647e6,3.2960853122597635e6,1.2033427154783413e6
3.1421074449782073e6,-1.0368983539148357e7,5.884227402683395e6
1.1650740290078179e6,3.5381443459157413e6,-601993.9890963854
-6.462003644660694e6,6.393782451917901e6,176539.68159882183
-5.71380230145327e6,6.610791389325189e6,-83218.72836901412
6.467129912820147e6,4.766317312418658e6,-1.760822632227397e6
-155924.51813948737,-1.925274208477919e6,2.163729510765826e6
2.702373142145506e6,4.319593887133933e6,-3.5428745899073444e6
792216.2208451593,-625301.8191717459,-5.809955135679003e6
-1.664642746281459e6,649775.5893843304,-2.7988613666513367e6
-2.1659765615757206e6,3.089333248877442e6,5.379443687673991e6
-763503.6534817177,-671295.2281228533,3.978865311885565e6
-1.1240283261549596e6,-1.9186989441672752e6,2.1185076195433913e6
-8.020689934637111e6,-2.3423140080629564e6,7.525958763559518e6
2.0736593257105872e6,-362918.8453451022,-1.7263402622846738e6
4.072230314395864e6,3.5316733745366437e6,6.77864474774846e6
662989.5155628293,-6.77600374580776e6,-1.579763599740495e6
5.376363527537826e6,1.4798987867070856e7,7.230165612805296e6
-8.144268140645501e6,1.3319822234627016e7,-4.432114012664445e6
235222.08832000752,-2.337602740999209e6,7.201326997449841e6
1.1758795256206898e6,614189.1667483374,6.998262577847582e6
-1.7556260839223939e6,-1.3741148800530334e6,7.528901625071497e6
-2.19051249838336e6,-5.022599337232887e6,5.185729577628222e6
-1.6792671287177787e6,-405883.8025179826,746398.463168718
-4.9651952665945e6,3.05017697754001e6,-8.29087382833531e6
-1.275299050364779e6,-6.7924504299775455e6,1.5586089728644383e6
1.1526282905962083e7,5.268777485925272e6,404824.2928021802
-1.3780279855314451e6,4.819243351362638e6,2.0577274917943752e6
8.734595702038905e6,2.6596962266247966e6,81047.17991861393
1.7568488445762794e6,2.351833439097277e6,-908493.4597829365
-6.915520651444619e6,-1.1710434709371794e7,2.0866996948335038e6
-4.367891875240075e6,-1.0401232681302269e6,6.8087925839298945e6
-1.2764133800110297e7,1.356864164915824e6,5.61969746380109e6
3.6036192318232614e6,1.1103447611727944e7,3.636791710820208e6
-3.817375597413324e6,-5.976732974291152e6,-1.1923052170061932e6
1.2916732943184534e6,1.4596123215325616e7,99647.17431732932
-1.633232409642615e6,-768160.2397551101,6.983491836853082e6
5.106408052030998e6,3.3491716140065263e6,213421.51069748792
2.0295806415641701e6,1.1969812591330933e6,-4.486570050128754e6
1.099394894739141e7,3.4817715460406435e6,6.311964698381459e6
2.9307180737313055e6,224549.30583191846,2.0655969073330755e6
-731992.2777025396,774446.1647063299,-1.7941385035134247e6
1.3199006423383749e6,-1.5532621087279904e6,1.4118731122779546e7
1.279715827124851e7,-4.0485524434326477e6,-2.525965332926054e6
6.582705887547233e6,-5.8310615225393595e6,-2.2792932186007765e6
154775.9075577849,3.2824120092391735e6,2.3995671195933525e6
4.086560750849161e6,-3.3533903642855557e6,-3.6000063355600582e6
-6.014387610042493e6,-1.1448251512029555e7,-1.5173513693712132e7
4.797679160135061e6,-6.7443759665152645e6,-8.75156171651518e6
-1.6853221706509623e6,4.774997470806639e6,-3.0507335342951096e6
-3.6065744921117406e6,5.307006651409088e6,-1.2198086984386174e7
-3.68955478731363e6,1.1590968848178871e7,6.237847808212692e6
-11377.103568289991,2.386367446147556e6,79100.86171012017
4.189328202912861e6,1.9847194048294437e6,-4.0362903894613213e6
581729.1013490418,-4.156876721971376e6,3.4167464265279914e6
-644052.7342927089,3.4708764866529116e6,80411.0092520312
-1.0402555889233736e6,-4.164909707373298e6,-1.8837122319222558e6
-500556.9896750894,5.632508405892603e6,-959685.7852676609
6.189682439408914e6,906993.8987041218,3.829147993126255e6
-4.155791517410769e6,-3.9915199110839013e6,3.847828881497111e6
1.083764547236182e6,-1.4830880352018196e6,1.806838726195385e6
-8.331847980450171e6,-6.121244500021756e6,3.9088489354145504e6
2.138839024379622e6,-2.6595144268341297e6,4.589076576553171e6
-7.63831121250424e6,-2.36129478267019e6,1.656883456294282e6
-5.560361120069684e6,-4.1373773628748776e6,-99136.03468024309
337009.4985701619,2.6154707321703173e6,1.359348752117648e6
3.7785139644539147e6,2.521718743864482e6,-1.2311648772671418e6
-468292.97523631406,-2.9344345185464774e6,-5.038164166204507e6
5.060006377678136e6,-2.581372505328332e6,-3.993414833957865e6
-972357.0743152559,9.052296108238967e6,343326.480593578
3.508513104844359e6,-577782.1360768235,742865.6216697958
-411631.1509610134,3.5942112172879092e6,-2.109327210448917e6
-8.55411653734619e6,-268506.9716606612,-5.171981493871732e6
-5.778818963070718e6,8.91038654364546e6,5.710844774100189e6
1.651384346979499e6,3.286759825020605e6,2.3853500580307622e6
7.825336764390185e6,5.032228866519087e6,-298038.8535957716
-2.537269123796399e6,3.5834015357905244e6,2.286366451692669e6
-1.7681632691318742e6,-3.6400414559973525e6,1.6535166592827034e6
4.1933785836384334e6,6.504190761303882e6,-6.165966240999521e6
3.587073560908276e6,-1.6080842600414853e6,9.049964724776454e6
-6.328581142241707e6,2.799767260589997e6,4.879655991839314e6
-9.224110956464594e6,-3.1434336151693882e6,3.6464197431261265e6
272632.7667311516,5.410269833809769e6,-5.940958192070964e6
4.454873637923673e6,-286405.3448486519,-1.8883470171545793e6
-3.910679053315332e6,1.665197895031084e6,3.263638633350918e6
4.257542529833807e6,3.757269930219571e6,-1.524669136584528e6
9.829974086477563e6,-1.0592006885493957e7,-1.1221034063390655e7
1.9244353666364392e6,904656.9387044838,7.139773379547263e6
4.767286113546694e6,3.1077234612597353e6,1.0058471876557665e7
-2.592516276700591e6,3.130117933691386e6,-8.073299730845354e6
-1.151875040055303e6,4.299989104817978e6,-4.7217103549907375e6
-4.440531206200417e6,-2.9364781628223304e6,-3.329377260227902e6
4.45622913022421e6,-7.915383821645473e6,3.8735380815815628e6
-1.4223264751012898e6,5.74794441469828e6,-3.345216951234274e6
-9.294000234016422e6,-91767.4474775746,2.259973616098721e6
6.8616525199482655e6,-2.4400932206048467e6,-9.416759741691763e6
1.2760025424579792e6,-2.7346579269683613e6,-97090.58023848134
4.611239525641623e6,-5.092825609777134e6,-2.5699606727541517e6
4.292367041373801e6,-856521.3063580415,1.0122707208495022e6
-6.970912594854819e6,4.6779430327472035e6,-3.922958768216011e6
212938.07083040653,-909486.1725778709,-5.718809449877613e6
-6.902544612726558e6,2.6610282025389886e6,1.0523108627020374e7
-7.298625249776257e6,-4.460075853450868e6,1.9174730807432e6
-6.168191321707779e6,1.1309852371105071e7,-1.5983744582778094e6
-2.9381952568377187e6,-878643.0062914374,-3.5442006728362595e6
-7.683303575630309e6,-3.1010871158332853e6,-1.958881901690189e6
4.070941937250006e6,7.025638284617998e6,2.764878185777586e6
2.4099005959588946e6,5.011456153408566e6,-4.201998392299072e6
-3.1677537590911803e6,-3.099818790840763e6,1.3012422793936457e7
-1.3830353199902786e7,6.003373858402598e6,5.736836527238512e6
2.773291737484219e6,-2.230970532701297e6,430419.18062721443
3.6614474677909007e6,-1.1938337905273626e6,-5.229634436171012e6
8.2631844464513445e6,-5.28172137717868e6,4.737498515169525e6
-3.2411145555500714e6,615431.0534852901,252872.84116182185
-449080.65750004625,-2.2600016188983764e6,-1.6468747537767095e6
-6.515327231366468e6,3.703447294755423e6,-4.052473942752146e6
2.499422607082044e6,7.30518727027112e6,-1.5930703151588524e6
-1.3876148299919657e7,1.9779936924573416e6,-3.801202824088476e6
-2.3754802918434055e6,-980886.6115201144,3.2978133802315528e6
1.9592674431741843e6,-3.3611812326540425e6,-7.898045015303519e6
-2.0217573706957877e6,915338.8662841477,-8.569225588101545e6
-96662.8892290018,-4.900020632481628e6,-5.11870549819349e6
3.1714956115830727e6,267124.7164862661,-1.1538440103628754e6
-1.8853915582878343e6,1.762988569820094e6,1.7577919554280983e6
783710.7074738436,4.07065655910408e6,-1.4533967097309772e7
-1.6893845752241046e6,57949.904178773744,8.68795882543348e6
-8.802181784594841e6,-1.039700726289411e6,6.466407537221308e6
1.3176261261980291e6,-956291.2889899478,2.624035360427581e6
-3.9141881395357894e6,-2.3813039035829767e6,2.7694051211862615e6
-5.612336693377707e6,-427053.2252397418,2.6497793528286116e6
2.3361336208465635e6,-7.502194239636137e6,-3.836803803410925e6
-549302.6287791621,5.85007692224605e6,2.0311897520955447e6
-6.721728713808206e6,6.925108490246375e6,-744884.2573790017
6.437890372870827e6,3.4254107634231127e6,9.783564525850302e6
-7.106849017442138e6,-5.770817860543862e6,-1.562649205288788e6
-624608.0929428661,1.6248212685116734e6,-5.319789781285523e6
5.90983566981401e6,-1.779311010464757e6,1.4376794731527942e6
-3.1893536985839754e6,-2.8030191720839096e6,-8.640461046104586e6
-7.888772605738344e6,8.208366344559659e6,-869431.8654114697
-7.68089749912766e6,1.5731218844140044e6,-4.908313309719008e6
1.4448550580431973e6,-2.1892845312155504e6,6.26618076544922e6
-3.814707923925662e6,-8.56593473596349e6,1.2494563337197872e6
2.207673195696945e6,-3.555840192757839e6,887652.1597559322
-2.8115149064674485e6,-6.0092711842996e6,-1.0870603005557705e6
-3.5601717080641855e6,6.298721919288124e6,-865102.1606575303
-1.7798538619266164e6,4.32118440239552e6,1.7522560028344807e6
948189.5918756225,2.0719421395634608e6,-1.6912013463722107e6
-6.563728365239096e6,-1.9087399577336772e6,748894.1854827919
-5.006111407544657e6,6.920177552850924e6,8.134408384998353e6
703978.2071189486,7.07198624407915e6,-2.6998233459228682e6
1.0421063360647633e6,3.098664100013856e6,7.493024035354577e6
2.2034489064370603e6,-4.907213833211901e6,-1.1740224186686256e6
2.244467378971878e6,-3.697593959878977e6,-1.423521170767891e6
-5.967286031491231e6,3.357436969153636e6,-1.9263224046111868e6
-5.861658614944417e6,-9.218627273638248e6,-1.3770531073679363e6
2.172891718936815e6,-1.1733419936554382e7,-4.498586413337901e6
234828.32222716534,9.215260807104137e6,-4.052842883871902e6
-3.6417429590214044e6,-1.7970169953514973e6,3.2523656184174125e6
-1.5880903846047106e6,94948.73993750384,-6.9622333898714455e6
1.6034900579213744e6,-2.7091859043786414e6,-3.780845218059407e6
-6.698442869370592e6,7.33485477108874e6,5.737449033623403e6
1.0787321140066542e7,3.9220989810074884e6,4.107421156256622e6
3.01119550044435e6,5.432715600384596e6,6.44000551280689e6
6.007953964892582e6,-871537.2511516765,2.138978809317613e6
585067.0349448199,7.119279408072607e6,-1.6159797854997752e7
-7.2575554957473995e6,-1.001903473424432e6,-1.0032199652724777e6
2.777944628917343e6,884966.6420794558,-1.5122874943605482e6
4.9240914434139095e6,-1.6302797449302531e6,-515305.63286303455
-1.9398746710968213e6,-1.99049519357612e6,-949298.8355864242
-1.741251860547829e6,6.257629140177332e6,6.539390939248338e6
3.8750010039564916e6,-15424.354907489838,-1.083013973672058e6
668080.414641531,2.4384575618395647e6,4.115727290235093e6
-1.4873280779332325e6,-601462.8816641873,3.4791571642726995e6
-2.8078485900903028e6,6.233603978444644e6,4.56094244317799e6
-4.352910434260801e6,843446.715660293,6.233145777159187e6
-4.7007434321051035e6,1.181131325031485e6,5.485706456769504e6
-1.5675355072484154e6,-920178.3914685438,1.5092725946815906e6
3.394472484543057e6,714401.4135279121,1.0189804057004214e6
-267638.7849345331,-1.8948143861202067e6,2.372125247027971e6
1.5194194544118126e6,-2.85249999538912e6,2.964936210599499e6
466306.6641320738,-6.509167638414573e6,141420.0177462928
7.289593099557191e6,-2.499290133944902e6,-9.770699797985349e6
3.1083078267289223e6,4.322638129796699e6,-3.081734086147591e6
1.3304423240748504e6,5.825367541768902e6,-797379.9055535187
5.943741369683581e6,-4.557632859857708e6,-1.6441842156597665e6
6.716322305666717e6,6.01603633010012e6,-774358.2720841855
-5.424109725883998e6,-2.322287969705222e6,695825.4094376554
1.199982456414006e6,3.3759235426909723e6,-2.7686935524482187e6
5.764575039616228e6,9.828157937011702e6,108872.06732592573
3.2068559281563372e6,3.851290286191624e6,-1.2257192928315155e7
-2.505875676252597e6,1.9077870097607002e6,-1.3823499806138152e7
-2.9643342310273065e6,1.2768199699323233e7,782644.7506559051
2.28105092575291e6,-2.1040352951859105e6,-4.135823075017901e6
-2.4777352424930404e6,-1.048463258532541e7,2.5270527847381406e6
24313.8365407327,-840643.8812087384,-1.351806176779026e6
1.0641548151735574e7,-1.738002251631101e6,-5.420311611073164e6
6.985530665824531e6,1.3631654729370694e6,-1.858097145221515e6
932651.2029594469,-1.4729852460410534e6,1.502681378555793e6
-6.483323517956629e6,-1.7023104121826133e6,-3.946639115249613e6
-4.563038024327163e6,3.938978209897181e6,-8.802020871561944e6
-1.0068439438978025e6,3.920684691988168e6,-271112.0650945273
9.111148432759045e6,-6.824118495883253e6,1.188755820477486e6
3.4800487862112634e6,1.7368381343420353e6,572171.1523076892
2.24462880635946e6,1.2015398210568635e6,8.249795723119552e6
-1.5215130935933632e6,-2.9822888903804864e6,4.222931002741809e6
-5.578504961587058e6,4.7276335723334765e6,6.11025756084275e6
-7.601594012873193e6,380687.2592281348,7.485037788030848e6
-3.722192497076879e6,3.592254599635309e6,6.4749189323563175e6
663959.0707753906,4.488506538224977e6,-6.780248360515862e6
-247286.95293627118,-1.9499752878999307e6,1.9676386747168899e6
3.315293365974498e6,-1.9917863456113136e6,9.749738471315132e6
